target_id	day0_1_count	day0_1_tpm	day0_2_count	day0_2_tpm	day0_3_count	day0_3_tpm	day1_1_count	day1_1_tpm	day1_2_count	day1_2_tpm	day1_3_count	day1_3_tpm	day2_1_count	day2_1_tpm	day2_2_count	day2_2_tpm	day2_3_count	day2_3_tpm
FBtr0333626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0330190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076694	3.7643	0.00354749	10.361	0.00856122	2.41517	0.00210251	0	0	3.51034	0.0022127	2.47517	0.00143472	1.21493	0.000769629	2.39378	0.00127295	0	0
FBtr0091746	1.52005	0.0037797	3.80013	0.00828501	1.52005	0.00349149	0.760027	0.00131316	0	0	0	0	1.52005	0.00254068	0	0	0	0
FBtr0306927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334760	2244	12.0157	3671.56	17.2374	3717.19	18.3862	1621.48	6.0329	2317.33	8.29946	2230.96	7.3475	1849.63	6.65737	2415.11	7.29714	2268.44	6.72085
FBtr0100503	5666	78.5245	7558.44	91.8453	6838.81	87.5514	4689.52	45.1592	3849.67	35.6852	4178.04	35.6142	4298.37	40.0429	3805.89	29.7629	4819.56	36.9578
FBtr0077144	2810	6.00943	4194.54	7.86516	3958.97	7.82101	1522.41	2.26229	1476.7	2.11231	1462.64	1.92392	1069	1.53673	1403	1.69307	1174.33	1.3896
FBtr0306086	0	0	335.463	0.879039	444.032	1.22584	48.5904	0.100904	574.298	1.148	304.362	0.559475	0	0	0	0	52.6702	0.0870971
FBtr0340353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340352	0	0	5.58085	0.00165501	0	0	4.96492	0.00116683	0	0	0	0	0	0	0	0	3.16668	0.000592625
FBtr0340354	0	0	2.41915	0.000716889	0	0	2.03502	0.000477915	0	0	0	0	0	0	0	0	1.29238	0.000241688
FBtr0340355	6	0.00235111	0	0	10	0.00361973	6.32E-05	1.72E-08	7	0.00183467	1	0.000241016	3	0.0007902	5	0.00110556	5.54093	0.00120137
FBtr0086536	4234.09	8.56885	6523.19	11.5749	5994.57	11.2066	3037.99	4.27207	2951.8	3.99563	2835.6	3.52964	1459.02	1.9848	1496.7	1.70918	1620.44	1.81454
FBtr0086537	12.8148	0.0241214	12.3631	0.0204039	12.8502	0.0223436	0	0	0	0	47.2439	0.0546962	0	0	0	0	90.4761	0.094231
FBtr0070738	34	0.0150032	5.88E-08	2.27E-11	11.1971	0.0045642	13	0.00398599	12	0.00354178	25	0.00678526	32	0.00949177	30	0.00746992	0	0
FBtr0070740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4554	0.00425139
FBtr0301914	0	0	50	0.0188824	41.8029	0.0166322	0	0	0	0	0	0	0	0	0	0	10.5446	0.00251299
FBtr0080656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301477	47.472	0.0292851	66.6052	0.0360258	148.997	0.0849066	23.6792	0.01015	17.2212	0.00710575	34.4425	0.0130685	21.4563	0.00889725	15.0686	0.00524532	12.9159	0.00440865
FBtr0306350	1.08193	0.00132763	2.10028	0.00225969	6.25281	0.0070877	2.02696	0.00172827	0	0	0	0	1.22307	0.00100884	0	0	0	0
FBtr0306351	195.959	0.273995	366.197	0.44894	354.324	0.457648	32.4925	0.0315682	66.0563	0.0617772	95.1082	0.0817934	44.8096	0.0421155	52.0173	0.0410408	52.5584	0.0406622
FBtr0330046	36.2435	0.0417556	57.0489	0.0576272	44.7129	0.0475851	12.9007	0.0103273	34.3612	0.0264783	37.2247	0.0263778	11.2555	0.00871654	26.4571	0.0171995	21.7628	0.013873
FBtr0301478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089521	36.2435	0.0417556	57.0489	0.0576272	44.7129	0.0475851	12.9007	0.0103273	34.3612	0.0264783	37.2247	0.0263778	11.2555	0.00871654	26.4571	0.0171995	21.7628	0.013873
FBtr0300884	1007.93	0.606433	693.635	0.365915	304.625	0.169306	566.721	0.236925	443.64	0.178534	160.289	0.059317	566.156	0.228972	0.418473	0.000142073	256.934	0.0855353
FBtr0300882	124.922	0.0752568	1027.43	0.542697	1061.87	0.590924	18.4181	0.00770978	4.26957	0.0017204	474.843	0.175946	18.7667	0.00759956	427.556	0.145342	291.386	0.0971287
FBtr0300885	2.95405	0.00176943	3.84633	0.00202004	0.723996	0.000400596	2.21939	0.000923717	1.75294	0.000702298	0.587109	0.000216301	2.30796	0.000929263	0.00156735	5.30E-07	0.979639	0.000324679
FBtr0300886	201.197	0.112217	283.086	0.138437	498.784	0.256982	65.6419	0.0254394	272.337	0.101597	148.281	0.0508681	78.7695	0.0295316	364.024	0.114566	188.701	0.0582346
FBtr0070272	54	0.0786956	138	0.176332	78	0.105004	8	0.00810096	16	0.015596	15	0.0134453	6	0.00587762	15	0.012335	15	0.0120954
FBtr0113469	0	0	250.644	0.101872	167.096	0.0715516	0	0	0	0	0	0	0	0	0	0	81	0.0207757
FBtr0091533	160.81	0.0773205	151.412	0.0638318	189.68	0.0842473	73.0659	0.024411	127.757	0.0410867	95.6993	0.0283017	81.3883	0.0263049	131.483	0.0356731	0	0
FBtr0081048	0.0235028	9.36E-05	1	0.00349138	0.0128501	4.73E-05	0.0103036	2.85E-05	0	0	0	0	5	0.0133833	0.00987857	2.22E-05	0	0
FBtr0329926	5.9765	0.0238993	0	0	3.98715	0.0147284	1.9897	0.0055286	0	0	0	0	0	0	1.99012	0.00449065	0	0
FBtr0331279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0110838	1	0.00046847	0	0	0	0	0	0	5	0.00156671	0	0	2	0.000629803	0	0	0	0
FBtr0333123	0	0	0	0	0	0	0	0	0	0	7.50833	0.0144911	0	0	0	0	0	0
FBtr0075201	236	0.854318	319	1.0125	365	1.22055	169	0.425093	231	0.559315	275.492	0.613393	204	0.496399	278	0.567862	259	0.518774
FBtr0308601	4001.5	8.33684	7707.29	14.0792	7668.15	14.7579	1600.56	2.31708	4276.37	5.95923	4134.11	5.29765	1235.66	1.73049	2721.37	3.19931	3930.48	4.53102
FBtr0346350	7.5667	0.00980865	0	0	0	0	0	0	0	0	0	0	18.2194	0.0158756	0	0	0	0
FBtr0333306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071465	313.821	0.932953	532.629	1.38835	349.534	0.95989	193.674	0.400072	170.691	0.339411	191.597	0.35034	307.445	0.614383	334.361	0.560898	368.973	0.606937
FBtr0082368	47	0.077707	112	0.162359	57	0.0870545	42	0.0482504	31	0.0342816	76	0.0772857	58	0.064459	28	0.0261223	49	0.044826
FBtr0072553	0	0	3	0.00608065	0	0	1	0.00160628	0	0	0	0	0	0	0	0	1	0.0012791
FBtr0081407	0	0	0	0	3	0.016922	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0080119	86	0.0870223	145	0.128646	86	0.0803867	61	0.0428895	53	0.0358711	66	0.041077	53	0.0360497	43	0.0245523	68	0.0380726
FBtr0332091	94.9721	0.0350119	151.889	0.0490954	142.458	0.0485133	35.6146	0.00912298	35.6146	0.00878181	59.3576	0.0134592	61	0.0151162	94.9721	0.0197564	59.3576	0.0121079
FBtr0075562	106.028	0.0426831	346.111	0.122165	269.542	0.100234	31.3854	0.00877918	213.385	0.0574563	143.642	0.0355665	0	0	108.028	0.0245393	152.642	0.0340003
FBtr0302392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302971	1	0.00460458	3	0.0121118	0	0	0	0	0	0	0	0	0	0	0	0	3	0.00764333
FBtr0303249	1.99985	0.00821801	2.99935	0.0108067	0	0	1.99975	0.00571	0	0	1.99978	0.00505446	0	0	0	0	0	0
FBtr0110947	0.000154029	6.28E-07	0.000650638	2.33E-06	0	0	0.000246601	6.99E-07	0	0	0.000221222	5.55E-07	0	0	0	0	0	0
FBtr0333413	62	0.130714	102	0.18855	75	0.146065	24	0.0351585	8	0.0112812	25	0.0324185	22	0.0311778	15	0.0178448	36	0.0419956
FBtr0079683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072576	253	0.286687	433	0.430202	351	0.367408	107	0.0842483	146	0.110657	114	0.079454	220	0.167573	261	0.166886	188	0.117874
FBtr0334302	709.689	0.527594	1254	0.817384	1178	0.808968	385	0.198876	550	0.273484	532.452	0.243464	295	0.147417	436	0.182898	458	0.188395
FBtr0082031	95.3113	0.0709119	1.50E-08	9.78E-12	1.45E-06	9.97E-10	1.66E-06	8.58E-10	0	0	0.548418	0.000250963	2.63E-07	1.32E-10	0	0	0	0
FBtr0079550	31	0.067263	62	0.117951	71	0.142307	31	0.0467375	21	0.0304769	39	0.0520477	28	0.0408381	12	0.0146922	36.708	0.0440703
FBtr0343384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29204	0.00288922
FBtr0330045	45	0.0550042	44	0.0471555	45	0.05081	21	0.0178358	21	0.0171688	18	0.0135325	20.9991	0.0172535	20.9991	0.0144835	16	0.0108212
FBtr0082987	0	0	0	0	0	0	0	0	0	0	0	0	0.000942428	1.47E-06	0.000878655	1.15E-06	0	0
FBtr0301428	6.61783	0.00759952	12.5583	0.0126444	23.4989	0.0249271	3.62139	0.00288958	6.54434	0.00502659	0	0	12.3264	0.00951481	10.7645	0.00697514	12.5342	0.00796414
FBtr0301429	5.05345	0.005345	12.8171	0.0118863	18.0416	0.0176274	4.15611	0.00305447	4.49491	0.00317993	0	0	9.95192	0.00707554	13.3588	0.0079729	5.2572	0.0030767
FBtr0301431	29.7029	0.0265664	52.479	0.0411544	32.6733	0.0269948	14.6866	0.00912732	26.677	0.0159591	25.5765	0.0140701	11.6828	0.00702386	23.3885	0.011804	12.7199	0.00629491
FBtr0301430	37.6258	0.0360597	56.1456	0.047179	40.7863	0.0361081	14.536	0.00967987	37.2838	0.0238997	39.4235	0.0232389	14.0388	0.00904401	20.4882	0.0110798	24.4887	0.0129859
FBtr0340558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0080177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00177161
FBtr0343610	17.7926	0.0104234	0	0	11.8606	0.00641849	0	0	0	0	5.93086	0.00213704	0	0	0	0	0	0
FBtr0343608	22.8246	0.0160842	49.4952	0.0305814	55.4207	0.0360764	33.3662	0.0163378	0	0	19.4508	0.0084306	0	0	54.6379	0.0217261	0	0
FBtr0343609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079957	0.459055	0.000322526	1.52582	0.000939938	0.968662	0.000628676	0.814849	0.000397802	0	0	0.454205	0.00019628	0	0	1.29507	0.000513434	0	0
FBtr0303907	346.843	0.249644	528.979	0.333827	508.75	0.338256	218.819	0.109436	283.456	0.136462	263.164	0.116503	186	0.0899898	295.067	0.119839	291	0.115891
FBtr0303906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303905	0.0804766	5.80E-05	0	0	0	0	0	0	19.5436	0.00942789	0	0	0	0	1.73E-06	7.03E-10	0	0
FBtr0088650	133	0.207173	227	0.31003	241	0.346779	48	0.0519532	60	0.062513	69	0.066108	82	0.0858596	55	0.0483432	77	0.0663657
FBtr0273339	3.34463	0.00798648	0	0	14	0.0308808	0	0	0	0	10.0339	0.0147367	12	0.0192611	0	0	3.34463	0.00441903
FBtr0301167	16.6554	0.0567329	13	0.0388258	0	0	9	0.0213016	5	0.0113917	6.9661	0.0145946	0	0	2	0.00384416	11.6554	0.0219673
FBtr0347550	0	0	0	0	0	0	6.82588	0.00428824	0	0	2.23539	0.0012431	9.05676	0.00550424	0	0	4.6929	0.0023477
FBtr0078958	188.003	0.580901	301.243	0.816114	283.835	0.810136	144.267	0.309738	139.019	0.287308	200.626	0.381283	137.401	0.285378	148.527	0.25896	195.439	0.334134
FBtr0075478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071225	32.6044	0.0954242	59.2386	0.152014	40.0178	0.10819	27.4595	0.0558424	42.7358	0.0836585	43.0413	0.07748	38.5399	0.0758203	32.9942	0.0544891	35.4593	0.0574225
FBtr0345985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340217	55.0743	0.0284033	78.499	0.035496	102.27	0.0487215	23.8949	0.00856277	72.3219	0.0249474	49.9183	0.0158344	22.53	0.00781042	36.5732	0.0106432	67.1125	0.0191511
FBtr0086904	26.9257	0.0138787	41.501	0.0187559	48.7302	0.0232025	12.1051	0.0043355	36.6781	0.0126452	25.0817	0.00795175	11.47	0.00397409	18.4268	0.00535947	33.8875	0.0096648
FBtr0306284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347283	490.709	2.41276	486.416	2.09698	542.27	2.46297	417.273	1.42561	499.276	1.64198	466.032	1.40938	398.701	1.31775	417.373	1.15799	569.03	1.54809
FBtr0075651	0	0	40.4902	0.0243027	0	0	0	0	10.1225	0.00463485	40.4902	0.0170483	0	0	10.1225	0.00391011	0	0
FBtr0075652	114	0.0865939	74.5098	0.049624	122	0.0856044	89	0.0469744	24.8775	0.0126394	9.5098	0.004443	54	0.0275721	47.8775	0.0205213	47	0.0197538
FBtr0332622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0308329	0	0	16	0.00574979	15	0.00567911	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332621	2	0.000938649	0	0	0	0	0.999998	0.000326108	7.99998	0.0025113	3.99999	0.00115466	3.99999	0.0012619	11	0.0029131	2.99999	0.000779049
FBtr0308326	2.46E-06	1.14E-09	0	0	0	0	2.42E-06	7.81E-10	1.98E-05	6.14E-09	8.28E-06	2.37E-09	1.06E-05	3.32E-09	2.40E-05	6.29E-09	6.82E-06	1.75E-09
FBtr0345197	33.4568	0.00731778	172.701	0.0331196	200.772	0.040565	0	0	52.1252	0.00762569	198.443	0.0266964	33.5262	0.00492915	33.2827	0.00410775	119.51	0.0144633
FBtr0333706	213.292	0.0563678	280.39	0.0649702	463.251	0.113091	90.7895	0.0166717	165.816	0.0293102	207.448	0.0337201	99.2865	0.0176376	181.844	0.0271173	142.043	0.0207704
FBtr0089106	211.07	0.0996226	385.974	0.15973	280.578	0.122332	149.165	0.0489203	129.001	0.0407252	61.8865	0.017966	128.871	0.0408867	157.759	0.0420161	128.086	0.0334507
FBtr0309088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309089	149.566	0.104075	187.055	0.114124	181.393	0.116597	51.3135	0.0248104	45	0.0209441	69	0.0295314	47.8512	0.0223819	52.2013	0.0204967	84	0.0323417
FBtr0076486	15.4335	0.0198787	3.9454	0.00445565	9.6066	0.01143	19.6865	0.017619	0	0	0	0	9.14882	0.00792105	11.7987	0.0085753	0	0
FBtr0332592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332591	795.696	1.05963	1049	1.22484	960.928	1.1821	390.232	0.361094	323.623	0.28826	413.464	0.338664	360	0.322258	398	0.299077	334.464	0.24645
FBtr0074079	95.3043	0.122922	0	0	127.072	0.151399	31.7681	0.0284708	222.377	0.191842	63.5362	0.0504037	0	0	0	0	63.5362	0.045343
FBtr0088643	1007.84	0.732111	800.746	0.510008	376.886	0.252901	260.273	0.131372	1003.95	0.487794	674.202	0.30123	162.687	0.0794386	685.315	0.28091	243.381	0.0978234
FBtr0088642	630.963	0.458695	1966.25	1.2533	2313.07	1.55333	678.727	0.342851	114.046	0.0554544	461.798	0.206488	421.313	0.205882	19.6852	0.00807516	637.619	0.25648
FBtr0345224	1.27E-06	9.07E-10	3.53E-05	2.21E-08	1.05E-06	6.93E-10	3.69E-06	1.83E-09	6.39E-07	3.06E-10	1.33E-07	5.87E-11	2.63E-06	1.26E-09	9.18E-08	3.71E-11	3.16E-06	1.25E-09
FBtr0339302	3.42E-06	2.45E-09	8.55E-05	5.37E-08	2.93E-06	1.94E-09	9.48E-06	4.72E-09	1.64E-06	7.86E-10	3.47E-07	1.53E-10	6.71E-06	3.23E-09	2.38E-07	9.62E-11	8.17E-06	3.24E-09
FBtr0334821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0050847	0	0
FBtr0077937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0072121	0	0	1	0.00381366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079601	53	0.217478	103	0.370572	161	0.610266	10	0.0285121	21	0.0576362	41	0.103478	5	0.0137912	24	0.0555701	47	0.106711
FBtr0073141	1	0.00187357	0	0	1	0.00173071	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084278	0	0	0	0	4	0.0375775	0	0	0	0	1	0.00625513	1.08805	0.00743803	0	0	0	0
FBtr0307312	0	0	150.678	0.0388347	0	0	0	0	0.00522823	1.03E-06	6.49E-08	1.17E-11	0	0	0	0	3.60E-05	5.86E-09
FBtr0307309	4.69E-06	1.36E-09	1.98E-06	5.02E-10	4.54E-06	1.21E-09	1.07E-05	2.15E-09	132.994	0.0257442	8.57E-06	1.52E-09	1.14E-05	2.21E-09	1.19E-05	1.94E-09	1.28E-05	2.05E-09
FBtr0307310	111	0.0325439	7.3221	0.00188225	198	0.0536248	109	0.0222056	0.00027457	5.38E-08	106	0.019115	103	0.0202991	138	0.0228305	141	0.0228737
FBtr0307311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078345	0	0	0	0	1	0.00601759	1	0.00452646	0	0	0	0	0	0	0	0	1	0.00360446
FBtr0079495	3.71E-05	3.42E-08	110	0.0889646	0	0	24	0.0153826	40.7316	0.0251302	0	0	23	0.014261	0	0	0	0
FBtr0343404	51	0.0437463	0	0	83	0.0657663	0	0	14.2684	0.00818622	34	0.017938	0	0	17	0.00822832	42	0.0199339
FBtr0083964	17353	134.413	30829	209.373	29394	210.319	8069	43.4285	10090	52.275	9152	43.6018	7983	41.5647	8665	37.8726	8759	37.5398
FBtr0078184	12.0896	0.030904	6.03634	0.0135292	14.2749	0.0337077	5	0.00888102	11.5761	0.0197925	5.05793	0.00795242	4.06586	0.00698633	6	0.00865457	3.03678	0.00429525
FBtr0072722	64.2476	0.0686217	77.1097	0.0722121	25.6989	0.0253555	9.8037	0.00727586	0	0	51.3981	0.0337656	0	0	0	0	0	0
FBtr0072721	1.35E-05	1.60E-08	39.8909	0.0416005	286.859	0.315175	97.1963	0.0803283	40.8594	0.0325056	5.09E-08	3.72E-11	107.859	0.0862344	0	0	80.8594	0.0532146
FBtr0331865	180.752	0.209351	232.999	0.236615	14.4423	0.0154518	0	0	38.1406	0.0295471	25.6019	0.0182384	38.1406	0.0296942	104	0.0679696	38.1406	0.0244427
FBtr0078208	61	0.15062	90	0.194846	83	0.189315	26	0.0446083	69	0.113956	55	0.0835293	20	0.0331953	23	0.0320458	48	0.0655791
FBtr0433512	0	0	22.3838	0.0245952	27.5313	0.0318713	4.67418	0.00407018	0	0	8.81905	0.00679773	13.969	0.0117674	10.4768	0.00740863	12.2933	0.00852432
FBtr0303407	102.12	0.14936	34.04	0.0436529	65.0377	0.0878711	102.776	0.10445	85.509	0.0836518	67.2724	0.0605182	23.7149	0.0233153	34.7907	0.0287132	55.3878	0.0448241
FBtr0078712	100.831	0.323575	220.415	0.620182	175.408	0.51998	54.477	0.121474	93.2975	0.200258	75.5815	0.149184	62.2197	0.134216	33.656	0.0609446	67.6707	0.120158
FBtr0081206	9	0.0181103	20	0.0352865	21	0.0390351	3	0.00419462	8	0.0107674	7	0.00866369	0	0	12	0.0136256	2	0.00222681
FBtr0113310	2	0.00446285	0	0	5	0.0103064	1	0.0015505	0	0	1	0.00137248	0	0	2	0.00251827	0	0
FBtr0339141	0	0	4	0.00707745	0	0	0	0	2	0.00269952	0	0	0	0	0	0	0	0
FBtr0303841	516	1.23631	590	1.23944	640	1.41648	498	0.829078	561	0.899034	629	0.926937	483	0.777888	537	0.726008	741	0.982349
FBtr0088997	445	1.02037	801	1.61036	758	1.60553	289	0.46045	342	0.524516	309	0.43579	270	0.416153	311	0.402389	296	0.375542
FBtr0085512	0	0	0	0	0	0	0	0	80.26	0.228919	0	0	0	0	0	0	0	0
FBtr0080055	1	0.00234429	3	0.00616636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331219	0	0	3.4112	0.00312258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331218	0	0	11.6713	0.00321929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331221	68.1355	0.022124	55.3632	0.0157619	114.745	0.0344175	24.3975	0.00550459	24.308	0.00527929	43.2823	0.00864417	35.1819	0.00767897	40.5059	0.00742162	56	0.0100612
FBtr0331217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331220	1.42E-05	4.56E-09	6.21E-05	1.75E-08	1.38E-05	4.09E-09	1.09E-05	2.44E-09	1.12E-05	2.39E-09	1.63E-05	3.21E-09	1.75E-05	3.78E-09	1.61E-05	2.92E-09	2.34E-05	4.15E-09
FBtr0290295	4.65073	0.00511819	0	0	1.02251	0.00103948	4.23379	0.00323753	1.04487	0.000769116	1.02261	0.000692191	0	0	0	0	7	0.00426249
FBtr0331216	0	0	9.00609	0.00248359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331222	22.2138	0.111353	31.5482	0.13866	32.2322	0.149253	17.3687	0.0604974	18.6472	0.0625215	36.6951	0.113138	47.818	0.161126	28.4941	0.0805981	30	0.0832093
FBtr0301972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075322	31.7739	0.0226905	42.8195	0.0268109	35.6837	0.0235395	17.1662	0.00851798	29.3471	0.0140176	27.6889	0.0121619	34.5823	0.0166005	13.6346	0.00549422	30.3716	0.0120008
FBtr0075323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4929	0.00722821	0	0
FBtr0304018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082268	0	0	0	0	0	0	1	0.00682112	0	0	0	0	0	0	0	0	0	0
FBtr0078992	7	0.00894688	25	0.0280162	22	0.0259747	18	0.0159858	4	0.00341956	4	0.00314453	15	0.0128872	15	0.0108182	12	0.00848645
FBtr0075971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332644	19.812	0.0348771	18.5588	0.0286457	26.5015	0.0430961	0	0	4.19756	0.0049425	6.9945	0.00757343	16.324	0.0193167	0	0	8.96893	0.00873624
FBtr0343726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6332	0.00683116
FBtr0343727	41.6296	0.0261779	45.0988	0.0248653	57.9999	0.033691	100.605	0.0439583	72.8519	0.0306415	100.605	0.0389112	152.642	0.0645208	222.025	0.0787815	174.638	0.0607636
FBtr0080801	27.3704	0.0241818	25.9012	0.0200644	9.75E-05	7.96E-08	46.3951	0.028482	78.1481	0.0461811	54.3951	0.0295591	71.358	0.0423784	62.9753	0.0313957	53.7284	0.0262654
FBtr0085179	51	0.0832494	89	0.127379	96	0.144756	9	0.010208	39	0.0425806	44	0.044176	35	0.0384036	35	0.0322381	22	0.0198703
FBtr0334732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084435	505	2.78312	1202	5.80821	1052	5.35563	29	0.111053	90	0.331757	89	0.301685	49	0.181523	86	0.267442	114	0.34763
FBtr0333359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0347066	449.778	0.156295	831.809	0.253436	689.114	0.221204	403.4	0.0974031	392.221	0.0911624	351.124	0.0750466	235.89	0.0550999	394.476	0.0773497	432.354	0.08313
FBtr0072747	102.759	0.0356906	135.503	0.0412647	324.649	0.10416	32.2027	0.0077717	37.202	0.00864245	118.921	0.0254048	87.37	0.0203981	61.6744	0.0120873	29.3514	0.00564071
FBtr0303993	29.2984	0.0105158	0	0	19.5146	0.00647009	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0082776	2	0.0085157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0083698	178.11	0.149779	188.98	0.139339	227.941	0.177067	114.069	0.0666529	61.4406	0.0345584	90.3517	0.0467326	77.8536	0.0440081	90.4651	0.0429272	91.6485	0.042644
FBtr0334522	52.7557	0.0401593	63.3068	0.0422536	84.4091	0.0593553	21.1023	0.0111618	52.7557	0.026861	63.3068	0.0296408	21.1023	0.0107979	42.2045	0.0181287	58.1617	0.0244977
FBtr0083699	21.1339	0.0168738	104.714	0.0733048	116.65	0.086034	32.8284	0.0182126	71.8037	0.0383457	21.3415	0.0104805	22.0442	0.0118309	35.3303	0.0159174	17.1897	0.00759404
FBtr0083123	15	0.0263897	31	0.047819	36.7068	0.0596544	3	0.00366736	20	0.0235347	30	0.0324629	1	0.00118259	12	0.0119128	12	0.0116814
FBtr0073670	3	0.00864591	0	0	0	0	3	0.00600759	2	0.00385528	0	0	0	0	3	0.00487867	0	0
FBtr0346294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074584	1	0.00440376	2	0.00772236	0	0	0	0	2	0.00589102	0	0	1	0.00296017	5	0.0124247	0	0
FBtr0084203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071940	15.1615	0.0119667	24.3149	0.0168268	16.2176	0.0118242	13.0868	0.00717723	12.2015	0.00644143	12.1146	0.00588119	17.2921	0.00917431	19.2465	0.00857189	9.10612	0.00397684
